bm25core,tes,ov,useful
15.01175072,0.727272727,0.555555556,no
14.75064133,0.818181818,0.777777778,no
14.71611171,0.772727273,0.555555556,no
14.71611171,0.840909091,0.666666667,no
14.71611171,0.727272727,0.555555556,no
14.43189233,0.545454545,0.444444444,no
14.43189233,0.772727273,0.555555556,no
14.43189233,0.613636364,0.555555556,no
14.43189233,0.818181818,0.666666667,no
17.88637416,0.444444444,0.454545455,no
17.46824646,0.537037037,0.454545455,no
17.43856139,0.685185185,0.636363636,no
17.06922125,0.444444444,0.454545455,no
17.05761796,0.574074074,0.545454545,no
16.68801869,0.574074074,0.454545455,no
16.68801869,0.574074074,0.454545455,no
16.68801869,0.444444444,0.454545455,no
16.68801869,0.592592593,0.454545455,no
16.55583252,0.888888889,0.727272727,no
16.50922844,0.648148148,0.636363636,no
16.32347078,0.462962963,0.454545455,no
16.0829189,0.740740741,0.545454545,no
15.97450941,0.462962963,0.454545455,no
15.96573895,0.777777778,0.454545455,no
15.87152703,0.703703704,0.545454545,no
15.68690336,0.703703704,0.545454545,no
15.52224205,0.444444444,0.545454545,no
15.377968,0.62962963,0.545454545,no
15.31951172,0.537037037,0.454545455,no
15.31951172,0.611111111,0.545454545,no
15.22245349,0.648148148,0.545454545,no
15.08096587,0.722222222,0.545454545,no
15.08096587,0.722222222,0.545454545,no
15.01175072,0.592592593,0.454545455,no
14.71611171,0.462962963,0.545454545,no
14.71611171,0.444444444,0.454545455,no
14.43189233,0.444444444,0.454545455,no
14.20783721,0.814814815,0.636363636,no
14.15844347,0.62962963,0.454545455,no
15.62634451,0.790697674,0.7,yes
14.16636455,0.465116279,0.4,no
13.56067057,0.627906977,0.4,no
13.33017775,0.651162791,0.6,no
13.15849502,0.674418605,0.5,yes
13.00464674,0.488372093,0.4,no
12.49193277,0.604651163,0.6,no
12.31743063,0.581395349,0.5,no
12.31743063,0.581395349,0.5,no
12.25115167,0.604651163,0.4,no
11.6689945,0.906976744,0.5,no
11.6200852,0.395348837,0.4,no
11.58266309,0.76744186,0.8,yes
11.30085564,0.441860465,0.5,no
11.11047508,0.651162791,0.5,no
11.11047508,0.627906977,0.5,no
11.07978161,0.674418605,0.5,no
10.8956422,0.465116279,0.5,no
10.71929606,0.465116279,0.3,no
10.70374082,0.511627907,0.5,no
10.70374082,0.488372093,0.5,no
10.54632617,0.697674419,0.4,no
10.40439737,0.674418605,0.7,no
10.40431495,0.790697674,0.5,no
10.23647938,0.76744186,0.7,no
10.18585261,0.744186047,0.5,no
10.17041953,0.674418605,0.5,no
10.15119321,0.651162791,0.5,no
9.902088298,0.604651163,0.6,no
9.69657388,0.488372093,0.3,no
18.52990244,0.875,0.7,yes
15.03834413,0.375,0.3,no
13.34687809,0.6,0.4,no
13.33017775,0.65,0.6,no
12.80009764,0.575,0.2,no
12.59566413,0.575,0.2,no
12.31743063,0.65,0.5,no
12.31743063,0.65,0.5,no
11.6200852,0.375,0.4,no
11.30085564,0.45,0.5,no
11.12020757,0.525,0.1,no
11.10078411,0.7,0.4,no
11.07978161,0.675,0.4,no
10.8956422,0.45,0.5,no
10.70374082,0.475,0.5,no
10.70374082,0.475,0.5,no
10.54000465,0.525,0.3,no
10.3586155,0.625,0.2,no
10.24859685,0.75,0.4,no
10.24097412,0.625,0.3,no
10.23647938,0.775,0.6,no
10.15119321,0.65,0.5,no
9.902088298,0.625,0.6,no
9.69657388,0.525,0.3,no
9.69070912,0.95,0.6,no
9.653001907,0.6,0.3,no
9.538839515,0.475,0.4,no
9.536323921,0.725,0.5,no
9.522313141,0.8,0.5,no
9.495226163,0.775,0.4,no
21.17149751,0.565217391,0.545454545,no
20.70900851,0.608695652,0.545454545,no
19.84211111,0.586956522,0.545454545,no
19.33239339,0.652173913,0.545454545,no
19.27437633,0.695652174,0.545454545,no
18.298553,0.717391304,0.636363636,no
17.66936721,0.760869565,0.545454545,no
17.20659648,0.782608696,0.545454545,no
16.65533843,0.804347826,0.636363636,no
16.60721455,0.826086957,0.636363636,no
16.58798993,0.782608696,0.636363636,no
16.58302939,0.695652174,0.545454545,no
15.68935923,0.543478261,0.454545455,no
15.68735007,0.717391304,0.636363636,no
15.54214661,0.739130435,0.363636364,no
15.54214661,0.739130435,0.363636364,no
15.12764238,0.869565217,0.636363636,no
15.12600871,0.760869565,0.636363636,no
15.1095958,0.739130435,0.636363636,no
15.04617251,0.782608696,0.545454545,no
14.9508324,0.826086957,0.636363636,no
14.67956063,0.673913043,0.636363636,no
14.59980879,0.47826087,0.454545455,no
14.59980879,0.5,0.454545455,no
14.55003105,0.586956522,0.454545455,no
14.28877868,0.782608696,0.545454545,no
14.17959225,0.652173913,0.454545455,no
14.0132037,0.52173913,0.454545455,no
13.9976609,0.652173913,0.272727273,no
13.84214006,0.782608696,0.636363636,no
18.57183364,0.674418605,0.727272727,no
17.87910292,0.674418605,0.636363636,no
17.8541033,0.651162791,0.636363636,no
17.60940865,0.674418605,0.636363636,no
17.07388442,0.465116279,0.363636364,no
16.90563773,0.744186047,0.545454545,no
16.90563773,0.744186047,0.545454545,no
16.90563773,0.744186047,0.545454545,no
16.7364481,0.604651163,0.636363636,no
16.72156852,0.511627907,0.363636364,no
16.69257772,0.465116279,0.363636364,no
16.21542129,0.813953488,0.636363636,no
16.16288074,0.511627907,0.454545455,no
16.09972644,0.511627907,0.363636364,no
15.42521383,0.837209302,0.727272727,no
15.36197156,0.534883721,0.545454545,no
15.01805209,0.651162791,0.636363636,no
14.96382174,0.697674419,0.636363636,no
14.60681095,0.627906977,0.545454545,yes
14.5903338,0.558139535,0.545454545,no
14.51708177,0.558139535,0.545454545,no
14.37022029,0.534883721,0.545454545,no
14.37022029,0.558139535,0.545454545,no
14.30928616,0.488372093,0.545454545,no
14.12794539,0.674418605,0.454545455,no
14.04169169,0.744186047,0.545454545,no
14.03861667,0.837209302,0.545454545,yes
13.99569803,0.674418605,0.454545455,no
13.96874907,0.76744186,0.545454545,no
13.79693961,0.744186047,0.636363636,no
18.90429012,0.913043478,0.9,yes
18.22812943,0.956521739,0.9,yes
16.57107456,0.804347826,0.8,no
15.76904022,0.630434783,0.6,no
14.46363516,0.869565217,0.8,no
14.27907294,0.804347826,0.8,no
13.82422827,0.782608696,0.7,no
13.44284618,0.891304348,0.7,no
13.32853456,0.804347826,0.7,no
13.18318208,0.826086957,0.7,no
13.10836189,0.543478261,0.4,no
13.06774169,0.826086957,0.8,no
12.96752912,0.456521739,0.5,no
12.89759626,0.869565217,0.8,no
12.61769021,0.913043478,0.8,no
12.52210735,0.760869565,0.6,no
12.43665523,0.826086957,0.7,no
12.43665523,0.804347826,0.7,no
12.31805256,0.891304348,0.8,no
12.27290097,0.586956522,0.6,no
12.05373598,0.586956522,0.6,no
11.73207105,0.956521739,0.8,no
11.70869722,0.826086957,0.8,no
11.6919147,0.717391304,0.7,no
11.6566501,0.847826087,0.7,no
11.64649072,0.52173913,0.7,no
11.52267437,0.804347826,0.7,no
11.47670048,0.782608696,0.7,no
11.37305535,0.565217391,0.6,no
11.30222235,0.847826087,0.7,no
15.29280974,0.826086957,0.666666667,yes
13.02661568,0.739130435,0.666666667,yes
12.98174179,0.391304348,0.333333333,no
11.67775967,0.391304348,0.333333333,no
11.52459728,0.608695652,0.5,no
11.32161832,0.608695652,0.5,no
10.19520096,0.391304348,0.333333333,no
9.935183362,0.434782609,0.166666667,no
9.807966424,0.739130435,0.5,no
9.742701568,0.608695652,0.333333333,no
9.485940438,0.739130435,0.666666667,no
9.480145987,0.826086957,0.5,no
9.409400314,0.608695652,0.333333333,no
9.341640713,0.47826087,0.333333333,no
9.341640713,0.47826087,0.333333333,no
9.303336788,0.652173913,0.5,no
9.260170193,0.347826087,0.166666667,no
9.25951492,0.52173913,0.333333333,no
9.21669091,0.695652174,0.5,no
9.150124562,0.47826087,0.333333333,no
9.114240038,0.565217391,0.166666667,no
9.053365177,0.347826087,0.166666667,no
9.053365177,0.47826087,0.166666667,no
8.985866292,0.869565217,0.333333333,no
8.917233372,0.739130435,0.666666667,no
8.855595427,0.608695652,0,no
8.855595427,0.347826087,0,no
8.753117824,0.782608696,0.5,no
8.740885687,0.869565217,0.5,no
12.81748023,0.5625,0.636363636,no
11.61087327,0.583333333,0.454545455,no
11.61087327,0.458333333,0.454545455,no
11.27913815,0.645833333,0.636363636,no
11.22319296,0.791666667,0.727272727,no
11.10359681,0.5625,0.454545455,no
11.03484684,0.958333333,0.818181818,no
10.66476943,0.854166667,0.636363636,yes
10.63879044,0.541666667,0.454545455,no
10.63879044,0.4375,0.363636364,no
10.42090102,0.625,0.545454545,no
10.21296727,0.708333333,0.545454545,no
10.21133493,0.458333333,0.454545455,no
9.816902045,0.520833333,0.454545455,no
9.630895901,0.583333333,0.363636364,no
9.618089059,0.895833333,0.727272727,no
9.515318892,0.875,0.727272727,yes
9.497850157,0.395833333,0.363636364,no
9.497850157,0.375,0.363636364,no
9.497850157,0.520833333,0.363636364,no
9.27582001,0.395833333,0.363636364,no
9.27582001,0.375,0.363636364,no
9.237964739,0.6875,0.636363636,yes
9.125262812,0.729166667,0.727272727,yes
9.12216783,0.75,0.636363636,no
9.12216783,0.75,0.636363636,no
9.077919899,0.895833333,0.818181818,no
9.063933484,0.5625,0.363636364,no
9.063933484,0.416666667,0.363636364,no
9.063933484,0.375,0.363636364,no
16.62966613,0.510638298,0.272727273,no
14.58446606,0.957446809,0.818181818,yes
13.9355608,0.829787234,0.636363636,no
13.79498072,0.553191489,0.363636364,no
13.41536913,0.468085106,0.272727273,no
13.19818363,0.276595745,0.363636364,no
12.33733805,0.574468085,0.272727273,no
12.33733805,0.510638298,0.272727273,no
12.1348195,0.723404255,0.636363636,no
12.09436849,0.531914894,0.272727273,no
12.08524717,0.808510638,0.545454545,no
12.00780154,0.70212766,0.454545455,no
12.00780154,0.70212766,0.454545455,no
12.00780154,0.70212766,0.454545455,no
12.00780154,0.70212766,0.454545455,no
11.86078411,0.510638298,0.272727273,no
11.76175514,0.70212766,0.454545455,no
11.76175514,0.70212766,0.454545455,no
11.75219786,0.638297872,0.363636364,no
11.65384262,0.787234043,0.454545455,no
11.57331199,0.553191489,0.363636364,no
11.39843747,0.638297872,0.272727273,no
11.2944703,0.382978723,0.272727273,no
11.21178083,0.70212766,0.272727273,no
11.13295329,0.70212766,0.454545455,no
11.01548286,0.680851064,0.454545455,no
11.00233944,0.70212766,0.272727273,no
10.98933029,0.425531915,0.363636364,no
10.85635931,0.680851064,0.545454545,no
10.82102412,0.680851064,0.454545455,no
13.33890415,0.8,0.555555556,no
13.25608588,0.857142857,0.555555556,no
12.81522074,0.571428571,0.444444444,no
12.79473734,0.6,0.444444444,no
12.65234307,0.628571429,0.444444444,no
12.10656828,0.685714286,0.444444444,no
11.17239757,0.6,0.333333333,no
10.95096923,0.714285714,0.555555556,no
10.9307414,0.771428571,0.444444444,no
10.61169655,0.514285714,0.333333333,no
10.54074875,0.485714286,0.444444444,no
10.37930899,0.771428571,0.666666667,no
10.28148116,0.771428571,0.444444444,no
10.27373423,0.8,0.555555556,no
10.26814976,0.771428571,0.333333333,no
10.23502086,0.6,0.444444444,no
10.02754732,0.628571429,0.444444444,no
10.00397887,0.771428571,0.555555556,no
9.995382267,0.685714286,0.444444444,no
9.848251125,0.742857143,0.444444444,no
9.687188738,0.714285714,0.444444444,no
9.476257086,0.8,0.555555556,no
9.403309417,0.657142857,0.444444444,no
9.217894448,0.628571429,0.444444444,no
9.130390108,0.685714286,0.444444444,no
8.973791278,0.828571429,0.555555556,no
8.967972363,0.657142857,0.444444444,no
8.956796431,0.257142857,0.222222222,no
8.876196231,0.542857143,0.333333333,no
8.876196231,0.485714286,0.333333333,no
16.2401618,0.826086957,1,no
13.22123752,0.956521739,1,yes
12.90795132,0.869565217,0.833333333,no
11.4142945,0.695652174,0.5,no
11.17538827,0.695652174,0.5,no
11.01698709,0.565217391,0.666666667,no
10.94627784,0.52173913,0.5,no
10.94627784,0.652173913,0.5,no
10.93244073,0.608695652,0.5,no
10.93244073,0.739130435,0.5,no
10.769459,0.565217391,0.166666667,no
10.769459,0.608695652,0.166666667,no
10.72637282,0.608695652,0.5,no
10.72637282,0.739130435,0.5,no
10.72463373,0.565217391,0.5,no
10.52467356,0.652173913,0.5,no
10.52467356,0.695652174,0.5,no
10.52467356,0.652173913,0.333333333,no
10.52467356,0.695652174,0.5,no
10.51512936,0.652173913,0.5,no
10.51512936,0.695652174,0.5,no
10.4708127,0.913043478,1,no
10.46333379,0.739130435,0.666666667,yes
10.33212058,0.652173913,0.5,no
10.31204558,0.52173913,0.5,no
10.31204558,0.608695652,0.333333333,no
10.31204558,0.695652174,0.333333333,no
10.21873364,0.434782609,0.5,no
10.21873364,0.739130435,0.5,no
10.21873364,0.47826087,0.5,yes
16.59593361,1,1,yes
15.41176048,0.529411765,0.625,no
13.5630661,0.764705882,0.75,no
12.43715217,1,1,yes
12.34993558,0.852941176,0.625,no
12.16747466,0.794117647,0.875,no
12.09562162,0.823529412,0.875,no
12.06579035,0.823529412,1,no
11.83351302,0.882352941,0.75,no
11.82117606,0.970588235,0.875,yes
11.6891078,0.882352941,0.875,no
11.68035154,0.617647059,0.625,no
11.55663343,0.823529412,0.625,no
11.47374359,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.33343458,0.823529412,0.625,no
11.22876061,0.794117647,0.625,no
11.0563159,0.558823529,0.625,no
11.02054818,0.617647059,0.625,no
10.90763086,0.676470588,0.625,no
10.864955,0.823529412,0.625,no
10.85600827,1,0.875,no
10.79428468,0.764705882,0.625,no
10.77756276,0.823529412,0.5,no
10.68010549,0.647058824,0.75,no
10.57039957,0.941176471,0.75,no
21.73640061,0.85,0.888888889,no
16.99262251,0.575,0.444444444,no
16.92247316,0.775,0.666666667,yes
16.45589314,0.8,0.555555556,no
16.45589314,0.8,0.555555556,no
16.45589314,0.8,0.555555556,no
15.82640481,0.525,0.444444444,no
15.64859251,0.95,0.888888889,yes
15.48108096,0.45,0.333333333,no
15.3195262,0.65,0.666666667,no
15.18211984,0.775,0.666666667,no
15.05977419,0.75,0.666666667,no
14.9979482,0.725,0.444444444,no
14.98414925,0.675,0.555555556,no
14.88866546,0.825,0.666666667,no
14.79959308,0.825,0.666666667,no
14.56779606,0.775,0.777777778,no
14.47603951,0.625,0.444444444,no
14.42886791,0.45,0.333333333,no
14.42886791,0.45,0.333333333,no
14.42570242,0.9,0.777777778,no
14.33557469,0.575,0.333333333,no
14.33221555,0.725,0.555555556,no
14.13899947,0.45,0.333333333,no
14.11088367,0.525,0.444444444,no
14.08827942,0.625,0.333333333,no
14.07711147,0.575,0.555555556,no
14.04648679,0.675,0.555555556,no
14.03739447,0.85,0.666666667,no
13.88393324,0.85,0.666666667,no
23.85914596,0.944444444,0.875,yes
20.71161527,0.416666667,0.625,no
20.2487389,0.611111111,0.625,no
20.1532146,0.972222222,1,yes
20.01093612,0.916666667,0.875,no
19.08923009,0.805555556,0.75,no
19.08923009,0.805555556,0.75,no
18.62530447,0.638888889,0.5,no
18.54409896,0.583333333,0.625,no
18.19501404,0.972222222,0.875,no
17.952348,0.944444444,0.875,no
17.44338382,0.944444444,0.875,no
16.87087217,0.944444444,0.875,no
16.74183037,0.888888889,1,no
16.63663694,0.805555556,0.75,no
16.62574307,0.916666667,0.75,no
16.30694991,0.944444444,0.875,no
16.27378754,0.888888889,0.625,no
16.12264139,0.611111111,0.625,no
15.94366618,0.805555556,0.75,no
15.87705033,0.777777778,0.625,no
15.44987152,0.5,0.5,no
15.33451682,0.722222222,0.625,no
15.25109048,0.694444444,0.75,no
15.25109048,0.666666667,0.75,no
15.073625,0.666666667,0.625,no
14.83246054,0.722222222,0.75,no
14.80653829,0.666666667,0.5,no
14.78689187,0.694444444,0.5,no
14.71978304,0.833333333,0.625,no
11.17241127,0.913043478,0.833333333,yes
11.99462963,0.782608696,0.5,yes
17.46039409,0.80952381,0.6,no
17.46039409,0.80952381,0.6,no
17.46039409,0.80952381,0.6,no
17.46039409,0.80952381,0.6,no
15.3204654,0.952380952,1,no
15.09984692,0.80952381,0.6,no
15.09984692,0.80952381,0.6,no
12.65476857,0.476190476,0.4,no
12.50830341,0.904761905,0.8,no
12.36335738,0.952380952,0.8,no
12.25873945,0.904761905,0.6,no
11.2046368,0.952380952,0.6,no
11.2046368,0.80952381,0.6,no
10.75635903,0.904761905,0.8,no
10.59715255,0.952380952,0.6,no
10.59715255,0.714285714,0.6,no
10.31746055,0.80952381,0.6,no
10.31746055,0.80952381,0.6,no
10.29399764,0.857142857,0.8,no
10.18556482,0.904761905,0.8,no
10.17662098,0.952380952,0.8,no
10.15523189,0.904761905,0.8,no
9.800147449,0.761904762,0.6,no
9.800147449,0.904761905,0.6,yes
9.515105318,0.714285714,0.6,no
9.477607328,0.619047619,0.6,no
9.373293838,0.952380952,0.8,yes
9.339436972,0.714285714,0.6,no
9.329672045,0.952380952,0.8,yes
9.164481725,0.761904762,0.8,no
